id,gen,smile,source,score
AAIK,1,CNS(=O)(=O)c1cccc(C(=O)NCC(C)C(C)C)c1,generated,-5.7
AAMC,1,COC(=O)Nc1ccc(NC(=O)Nc2ccc(C)c(N)c2)cc1,generated,-5.7
ABQB,0,CCCCCNC(=O)Nc1cc(C)nc2c1c(=O)[nH]n2C,generated,-5.7
AACD,1,CC(C)S(=O)(=O)c1ccc(NC(=O)COc2ccccc2)cc1,generated,-5.7
AAKN,1,COC(=O)c1ccc(NC(=O)C(C)(C)C)cc1,generated,-5.7
AAMU,1,CCC(CO)NC(=O)c1ccc(NC(=O)COC(C)C)cc1,generated,-5.7
ABGK,0,COc1ccc(C(=O)CN2CCN(CC(=O)N(C)C)CC2)cc1,generated,-5.7
AAKA,0,CN1C(=O)CC(NC(=O)C=Cc2ccc(Br)cc2)C1=O,generated,-5.7
AAYN,0,O=C(Cn1nc(-n2cccn2)ccc1=O)NCc1ccccc1,training,-5.7
ABAX,0,CCOC(=O)N1CCC(NC(=O)NCC(C)Oc2cccc(F)c2)CC1,generated,-5.7
AANS,1,O=C(C=Cc1ccc(Br)cc1)Nc1ccccc1[N+](=O)[O-],generated,-5.7
AAXE,0,COc1ccc(C(c2cc(Cl)ccc2OC)N(C)C)cc1OC,generated,-5.7
AAEF,0,CC(C)CCN(C)C(=O)Nc1nc(-c2ccncc2)cs1,generated,-5.7
AAFD,1,CCOP(=O)(CO)OC(=O)c1ccc(C)cc1,generated,-5.7
AATN,0,CC(C)(C)c1ccc(CCC(=O)NC2CCC(=O)N2)cc1,generated,-5.7
AAXO,0,O=C(CCC(=O)c1ccc(F)cc1)NCc1ccoc1,generated,-5.7
AADQ,0,CCCCc1cc(NC(=O)CCc2ccccc2)nc(C)n1,generated,-5.7
AAEM,0,Cc1ccc(CN(C)C(=O)COc2ccc(Cl)cc2)o1,generated,-5.7
ABOD,0,CCc1c(C(=O)[N-]C(C)(C)C)nnn1-c1ccccc1,generated,-5.7
ABAO,0,C(=CCN1CCc2ccccc21)CN1CCN(c2ncccn2)CC1,generated,-5.7
AAFW,1,CC1CCC(COc2ccc(CNC(=O)CCC(C)(C)C)cc2)CC1,generated,-5.7
AAGE,0,O=C(CC(=O)NC1CCCCCC1)Nc1ccc(F)c(F)c1,generated,-5.7
AATX,0,CCCCc1nc(C)nc(N2CCN(CC(=O)N(C)C)CC2)n1,generated,-5.6
AABU,0,CCCc1cc(=O)[nH]c(NCC(C)NC(C)=O)n1,generated,-5.6
ABJK,0,O=C(CSc1ccc2c(c1)OCCO2)Nc1cccc(Cl)c1,generated,-5.6
AANH,1,COc1cccc(C(=O)NCC(C)(C)c2ccccc2)c1,generated,-5.6
ABNX,0,CCc1cc(=O)[nH]c(SCC(=O)Nc2cc(C)on2)n1,training,-5.6
ABLW,0,COc1cc(NC(=O)c2c(C)n[nH]c2C)cc(OC)c1,generated,-5.6
ABES,0,CC(NC(=O)OCc1ccccc1)C(=O)N1CCN(C)CC1,generated,-5.6
AADH,0,CC(C)(C)OC(=O)N1CCC(C(=O)NCc2ncc[nH]2)CC1,generated,-5.6
ABJH,0,COc1ccc(C(C)=O)cc1CC(=O)Nc1nccs1,generated,-5.6
AALL,0,O=C(CCNC(=O)c1c[nH]c2ccccc12)NCc1ccccc1,training,-5.6
AAZT,0,COCC(=O)NCC(=O)Nc1ccc(-n2ccnc2)cc1,generated,-5.6
AABS,0,CC(C)NC(=O)CNC(=O)Cc1cnc2ccccc2n1,generated,-5.6
AAYJ,0,Cc1cc(C(=O)Nc2cnccn2)c(C(=O)N(C)C)s1,generated,-5.6
AANX,0,O=C(NCCCCCCN1CCC2CCCC2C1)c1cnn2cccnc12,generated,-5.6
AAMB,0,CCCc1c(-c2nc(-c3ccccc3)cs2)cnn1C,generated,-5.6
ABOS,0,CCN(C(=O)CN(C)c1cc(C)ccn1)c1cc(Cl)ccn1,generated,-5.6
AASB,0,Cc1cnc(SCC(=O)Nc2cccc(F)c2)n1C(C)C,generated,-5.6
AAGI,0,CC(C)(C)OC(=O)NCC(=O)NCc1ccc(Cl)cc1,training,-5.6
AAUO,0,Cc1ccc(C)c(OCc2nccn2Cc2ccccc2)c1,generated,-5.6
AAHD,1,CNS(=O)(=O)c1ccc(C(=O)NCC(C)CC(C)C)cc1,generated,-5.6
ABPM,0,CCCC(C)C(=O)Nc1ccc(OCC(C)C)nc1C(F)(F)F,generated,-5.6
AALW,0,O=C(CNc1ccccc1C(=O)O)c1ccccn1,generated,-5.6
AAHX,0,O=C(NCCS(=O)(=O)NCc1ccco1)C1CCOC1,generated,-5.6
ABJN,0,CC(=O)Nc1ccc(Cl)c(NC(=O)CC(C)C)c1,generated,-5.6
AAEM,1,O=C(CC12CC3CC(CC(C3)C1)C2)NCCCCCCCCCCCCCCCCCO,generated,-5.6
AAIJ,1,COC(=O)c1ccc(NC(=O)CCCC(C)(C)C)cc1,generated,-5.6
AAJE,0,Cn1cc(C#N)c(=O)n(CC(=O)NCc2ccc(O)cc2)c1=O,generated,-5.6
ABMD,0,Cc1ccc(C(=O)CCC(=O)Nc2nccs2)s1,generated,-5.6
AAEI,0,CNC(=O)CN1CCN(C(=O)NCCc2c(C)nn(C)c2C)CC1,generated,-5.6
AASS,0,O=C(NCCc1csc(-c2ccccn2)n1)c1cccs1,generated,-5.6
AAAI,0,CN(C)C(=O)N1CCC(NC(=O)CCc2ccco2)CC1,generated,-5.6
ABLI,0,Cc1cc(C)n(C2CCN(C(=O)C3CC3)CC2)c(=O)c1C#N,generated,-5.6
AAOK,1,O=C(NCc1ccccc1)Nc1cccc(C(F)(F)F)c1,generated,-5.6
AAPF,0,Cc1ccc(C(C)NC(=O)N2CC(C)OC(C)C2)s1,generated,-5.6
AAAD,1,COc1ccc2c(OCC(O)CN(CC(O)CC(Cc3ccccc3)C(N)=O)NC(=O)c3cccc(C(C)(C)C)c3)cccc2c1-c1ccccc1,generated,-5.6
ABGU,0,CCOc1ccc(Cl)cc1NC(=O)NCC(=O)NC1CC1,generated,-5.6
AAAW,0,CCCCN(c1sc(-c2ccc(Br)cc2)nc1C)C(C)C,generated,-5.6
AACY,1,O=C(CCC(=O)c1ccc(-c2ccccc2)cc1)NCCCc1ccccc1,generated,-5.6
ABHG,0,O=C(CCc1ccccc1)N1CCN(CCOc2ccccc2)CC1,generated,-5.6
AAHJ,0,O=C(Cc1ccc(Br)cc1)NCCCn1nnc2ccccc21,generated,-5.6
AABW,0,CC(C)N1CCN(CC(O)COc2ccc(F)c(Cl)c2)CC1,generated,-5.6
ABCW,0,COC(=O)Nc1ccc(OCC(=O)NC(C)CC#N)cc1,generated,-5.6
AAAR,0,COc1cccc(CN(C)C(=O)Cc2ccccc2OC)c1,generated,-5.6
AAPR,0,CCC(CO)NC(=O)N1CCN(C(=O)C2(C)CCCO2)CC1,generated,-5.5
AAAO,0,CCN(CC)CCCNc1c2ccccc2nc2cc(C)ccc12,generated,-5.5
ABGH,0,CCN(CC)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,generated,-5.5
ABFI,0,Cc1cc(C(C)NC(=O)N2CCN(CC(N)=O)C2)c(C)o1,generated,-5.5
AAJL,0,Cc1cc(NC(=O)CCOc2c(F)cccc2F)ccc1OCC(C)O,generated,-5.5
ABLM,0,CCN(CC)C(=O)c1cc(C)nc(SCc2ccccc2)n1,generated,-5.5
ABMU,0,CC(C)C(NC(=O)c1cnccn1)C(=O)NC(C)(C)C,generated,-5.5
AAKH,1,Cc1cc(C(=O)NCC(C)C(C)C)ccc1C(=O)NC1CC1,generated,-5.5
AAJR,1,CNS(=O)(=O)c1ccc(C(=O)NCCC(C)C)cc1,generated,-5.5
AAPM,0,CCN(CC)S(=O)(=O)N1CCC(c2ccccn2)CC1,generated,-5.5
AACA,1,CNC(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,training,-5.5
ABJB,0,Cc1cc(CN(C)C(=O)c2ccc(=O)n(C)n2)on1,generated,-5.5
AAKR,1,COC(=O)Nc1ccc(NC(=O)CC(C)(C)C)cc1,generated,-5.5
AAAE,1,COC(=O)Nc1ccc(NC(=O)C(C)C2CC2)cc1,generated,-5.5
AALK,1,CCOC(=O)c1ccc(NC(=O)C(C)CC)cc1,generated,-5.5
ABPI,0,CN(CCc1cccs1)C(=O)CN(C)S(C)(=O)=O,generated,-5.5
AAQY,0,CC(CSc1ccc([N+](=O)[O-])cc1)=NNC(=O)C1CCCCC1,generated,-5.5
AAKM,0,Cc1cc(C)nc(-c2c(C#N)c(N)nc(N)c2C#N)c1,generated,-5.5
ABJD,0,CCCCCC(=O)Nc1ccc(C(=O)OC)cc1[N+](=O)[O-],generated,-5.5
AAZK,0,CCC1=Nc2sc3c(c21)CC(C(=O)N(C)C)CC3,generated,-5.5
ABAE,0,CC(=O)c1ccc(CNC(=O)Cc2ccc(N)cc2)cc1,generated,-5.5
AAEX,0,CCc1onc(C)c1NC(=O)NCc1ccc(=O)[nH]c1,generated,-5.5
AAKT,0,Cc1cc(NC(=O)CCC(=O)NC2CCCC2)n(C)n1,generated,-5.4
ABAA,0,COc1ccccc1N1CCN(CCC(=O)NCc2ccco2)CC1,generated,-5.4
AADZ,0,CCCCCCCCCCCCCC(=O)NN=C(S)N(CCCC)Cc1ccccc1,generated,-5.4
AAPI,0,CC1CCCC(NC(=O)C(C)Sc2ccccc2Cl)C1,generated,-5.4
AAQO,0,CC(C)Oc1cccc(OCC(=O)N(C(C)C)C2CCCCC2)n1,generated,-5.4
AAGK,0,CC(C)N(C)C(=O)c1ccc(S(=O)(=O)N(C)C)s1,generated,-5.4
ABAJ,0,CC(C)N(C)C(=O)NCc1cc(CN2CCCC2)ccn1,generated,-5.4
AACC,0,Cc1ccc(C(C)NS(=O)(=O)N(C)C(C)C)cc1,training,-5.4
ABRG,0,CCOC(=O)c1nc(N(C)C)c([N+](=O)[O-])cc1C,generated,-5.4
ABEC,0,COc1cc(OC)cc(C(=O)NCC(c2cccs2)N(C)C)c1,training,-5.4
AACW,0,CC(=O)NC(CSCc1ccc(F)cc1)CN1CCN(C)CC1,generated,-5.4
AAFL,0,CC(C)(C)n1c(N)nnc1SCC(=O)NCC1CCCO1,generated,-5.4
ABNQ,0,O=C(NCCCc1ccccn1)Nc1ccc(C(F)(F)F)nc1,generated,-5.4
ABIH,0,CN1C(=O)CC(C(=O)NCc2ccco2)CC1=O,generated,-5.4
AAOJ,0,CC(C)CCNC(=O)N1CCN(C(=O)NC(C)(C)C)CC1,generated,-5.4
AADG,0,CC(C)(C)c1nnc(SCC(=O)NC2CC2)c(=O)[nH]1,generated,-5.4
AAHH,0,CCCCN1C(=O)C(Cl)=C(C(C)C)C1=O,generated,-5.4
AACI,1,CCOc1cccc(NP(=O)(OC)C(C)=O)c1,generated,-5.4
AAZY,0,O=C1C=C(NCCCN2CCCCC2)C(=O)c2ccccc21,generated,-5.4
ABDR,0,CC(C)C(=O)N1CCN(C(=O)c2ccoc2)CC1,generated,-5.4
AAAB,0,C=CCNC(=O)CNc1cccc(C(=O)N(C)CCc2ccccc2)c1,generated,-5.3
AAQQ,0,CC(C)(CNC(=O)C1CC=CCC1)NCc1ccccc1,generated,-5.3
ABJM,0,CCCCc1nc2ccc(S(=O)(=O)NCCN(C)C)cc2[nH]1,generated,-5.3
AAMY,0,C[N+]1(CCCCSc2nc3ccccc3[nH]2)CCCCC1,generated,-5.3
ABBW,0,CCC(C)N(CC)C(=O)NCC(=O)Nc1ccc(F)cc1,generated,-5.3
AAUR,0,COCCN(CC(=O)NC(C)(C)C)Cc1ccc(SC)cc1,generated,-5.3
ABOU,0,CCC(C)(C)NC(=O)CCc1c(C)nc2cc(C)cnn12,generated,-5.3
ABKW,0,CCOC1CC(NC(=O)NCCN2CCOCC2)C1(C)C,generated,-5.3
ABKP,0,CN(CC(=O)Nc1ccc(O)cc1)C(=O)Cc1cccs1,generated,-5.3
ABKD,0,CC(C)(C)CC(=O)NCCN1CCOC(C(F)(F)F)C1,generated,-5.3
AAQS,0,CS(=O)(=O)c1ccc(NC(=O)NCCN2CCCC2)cc1,generated,-5.3
AACK,0,CC(C)OC(=O)c1csc(NC(=O)C(C)(C)C)n1,generated,-5.3
AARJ,0,COC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(C)s1,training,-5.3
ABNM,0,CCCCCCCCCCCCCCCCCCOC(=O)N(CCCC)Cc1ccccc1,generated,-5.3
AADJ,0,CC1CN(CC(=O)N2CCCCC2)CC(O)C1O,generated,-5.3
AACB,1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CNCc1ccccc1,generated,-5.3
AAKY,1,CCOC(=O)c1ccc(NC(=O)COC(C)C)cc1,generated,-5.3
AAOV,1,CCOC(=O)c1ccc(NC(=O)CC(C)C)cc1,generated,-5.3
AAMJ,1,CC(C)(C)c1ccc(CNC(=O)CCC(=O)c2ccccc2)cc1,generated,-5.3
AAOD,1,CCOc1cc(C(=O)NCC(C)C)ccc1S(=O)(=O)NC,generated,-5.3
AACG,0,CCCCCCCCCCCCCCCCCCCC(=O)NC(C(=O)O)C(C)OP(=O)(O)O,generated,-5.3
AARZ,0,CCCc1nc(CC(C)C)nc(OCC(=O)NC2CCCCC2)c1C,generated,-5.3
ABHN,0,Cc1cc(NC(=O)CCc2ccccc2)c(C)n1-c1ccccc1,generated,-5.2
AAKY,0,COc1cc(C=CC(=O)OCC(=O)NC(C)(C)C)cc(OC)c1OC,generated,-5.2
AABN,0,O=C(CNS(=O)(=O)Cc1cccs1)NCC(F)(F)F,generated,-5.2
ABCE,0,CN(Cc1cnn(C)c1)C(=O)C1CC1CN1CCOCC1,generated,-5.2
AALB,0,CCc1cc(CNC(=O)N(C)CCc2ccc(F)cc2)on1,generated,-5.2
ABIM,0,CCOC(=O)c1ccc(CNC(=O)CN(CC)CC)cc1N,generated,-5.2
ABMX,0,Cc1cc(C)c2cc(OCCCOc3ccc(C(C)C)cc3)oc2c1,generated,-5.2
ABCF,0,CCN(C(=O)CCCc1ccc(SC)cc1)C(C)C,generated,-5.2
ABQQ,0,Nc1ccc(CC(OC(=O)Nc2ccccc2)C(=O)C(=O)NCc2ccccc2)cc1,generated,-5.2
AAHS,0,C=C(C)C(O)CCC(C)=CCCC(C)=CCC(C)C=CC=C(C)CCC(C)=CC(C)C(C)C,generated,-5.1
ABQY,0,CC(CCc1ccccc1)NC(=O)C(C)(C)CNC(=O)C(C)C,generated,-5.1
ABOG,0,O=C(NCCCC1CCCCC1)NC1CCC(CCN2CCCC2)CC1,generated,-5.1
AASO,0,CN(C)C(=O)N1CC(C(=O)NCC(F)(F)F)C1,generated,-5.1
AARA,0,CCN(CC)CCCCN(CCCNCCCNC(=N)NCCCCCN(CC)CCCC1(C)C=CS(=O)(=O)C1)Cc1ccc(-c2ccccc2)cc1,generated,-5.1
ABQC,0,CCOC(=O)c1ccc(NC(=O)CSc2ccccn2)cc1,generated,-5
AAHD,0,C#CCN1CCN(C(=O)CCC(=O)N2CCN(C)CC2)CC1,generated,-5
AAWD,0,Cc1nn(C)c2c(=O)n(CC(=O)NCC(C)C)cnc12,generated,-5
ABFN,0,CCCCCCNC(=O)CC(C)(C)CCC(=O)N1C(C)CCCC1C,generated,-5
ABBJ,0,COc1cc(OC)c(-c2ccc(Br)s2)c(OC)c1OC,generated,-5
AAHW,0,Cc1ccc(CNC(=O)C(C)CCC(=O)N(C)C)s1,generated,-5
AAOO,0,CCCCN(CC)CCCCCNc1ccc(Cc2ccc(Cl)c(Cl)c2)cc1N,generated,-5
ABKQ,0,CCCCCCCCCCCCCCC1=CC(=O)C(C(=O)OCC)=C1N,generated,-5
AAVP,0,CCOCCC(=O)N1CCCC(C(=O)NCCc2cccs2)C1,generated,-5
AAGD,0,CC(C)(C)OC(=O)NCCNc1c(F)cccc1F,generated,-4.9
AACP,0,Cc1cc(C)c(C)c(SCC(=O)NCCc2ccsc2)c1C,generated,-4.9
AABK,0,CCOC(=O)C=C(C)CCC=C(C)CCC=C(C)CCC=C(CC)COC,generated,-4.9
ABLA,0,CCOC(=O)c1ccsc1NC(=O)CCCC(=O)NCc1ccco1,generated,-4.9
AABT,0,CC(=O)NC(C(=O)NCCNC(=O)C(C)C)C(C)C,generated,-4.8
AAFK,0,CCCCCCCCCCCCCC=CC(CNC(=O)CCc1cn(CCCC)nn1)C(C)C,generated,-4.8
AARV,0,CC(C)(C)c1ccc(C(=O)CCCCCCCCCCC2CCCC2)cc1,generated,-4.8
ABEZ,0,O=C(CCCCCCCCCCCCCCCCCCCCCCCCNC(=O)NCc1ccccc1)NC1CCS(=O)(=O)C1,generated,-4.8
AABL,0,CC(CNC(=O)NCCN1CCOCC1)NC(=O)OC(C)(C)C,generated,-4.7
ABCH,0,CCCCCCCCCCCCCCCCCCCCOCC(COCc1ccccc1)NC(=O)OC(C)(C)C,generated,-4.6
AART,0,CCCCCCCCCCCCCCCC(=O)NC1(CO)CCCCC1,generated,-4.6
AABE,0,CCCCCCCCCCCCCCC(O)C(O)C(O)CCC(O)CCCCCCCCCC,generated,-4.5
AABF,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCNC(C)=O,generated,-4.2
AABH,0,CCCCCCCCCCCCCCCCC[n+]1ccc(N)c(OC)c1,generated,-4.1
AABM,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)C(O)COP(=O)([O-])OCCOCCOCCOCCCCCCCCCCCCCCCC,generated,-3.9
AAOC,0,CC(NC(=O)OCc1ccccc1)c1nc(-c2ccccc2)cs1,generated,99.9
AAQM,0,O=C(CSc1nnc(C2CC2)s1)Nc1ccc(Cl)cc1,generated,99.9
AAQG,0,Cc1oc(CN2CCN(c3n[nH]c(SCC(C)(C)C)n3)CC2)nc1C(C)(C)C,generated,99.9
AAKH,0,Cc1ccc(C2c3ccccc3C(=O)C2C(=O)Cc2ccccc2)cc1,generated,99.9
AAQE,0,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,generated,99.9
ABRJ,0,CCCCNC(=O)C1(C)CCC(C(=O)OCC=Cc2ccccc2)CC1,generated,99.9
AAJF,0,CCc1csc(SC(C)C(=O)NCC(C)(C)c2ccccc2)n1,generated,99.9
AAQD,0,O=C1CCC(C2CCCCC2)NC12CCCCCC(Nc1ccc([N+](=O)[O-])cc1)C2,generated,99.9
AAPY,0,Cc1nc(C(C)(C)NC(=O)CSc2nnc3ccccn23)cs1,generated,99.9
ABSJ,0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hiv,99.9
AAGX,1,CC(C)CN(CC(O)C(NC(=O)OC(C)(C)C)C(=O)O)SC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AALQ,0,O=C1CCC(C(=O)N2CC(c3nc(C(F)F)cs3)C2)C1,generated,99.9
AAJN,0,CC(OC(=O)CN1CCN(c2ccccc2)CC1)c1ccc(Cl)cc1,generated,99.9
AAHK,1,CC(C)CC(NC(=O)OC1COC2OC(C)(C)OC12)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)CC(O)C(O)(CC(=O)NC(C(C)C)S(=O)(=O)c1ccccc1)C(=O)O,generated,99.9
AAOQ,1,CNC(=O)NC(C(=O)NC(Cc1cn(C)c(=O)[nH]1)c1ccccc1)C(C)C,generated,99.9
AAIG,1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)c1ccccc1,generated,99.9
AANI,1,CCOC(=O)Nc1cccc(C(=O)NCC(=O)OC)c1,generated,99.9
AAJP,1,CC(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(O)CN(Cc1ccccc1)C(O)CN(CC(=O)O)OC(C)=O)C(C)(C)C,generated,99.9
AAJV,1,CC(C)C(NC(=O)c1ccc(OCc2ccccc2)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)CC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(N)C(O)CC(Cc1ccccc1)C(=O)O,generated,99.9
AAMH,1,CCOP(=O)(COc1ccc(CC(=O)OC(CO)C(O)CO)cc1)c1ccccc1,generated,99.9
AAKC,1,CC(C)(C)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)N(Cc1ccccc1)C(C)(C)C,generated,99.9
AALU,1,CCOC(=O)c1ccc(NC(=O)COC(=O)CC(C)C)cc1,generated,99.9
AALO,1,O=C(Oc1ccccc1)C(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,generated,99.9
AAKJ,1,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CNC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,99.9
AAOW,1,COC(=O)OC(CCC(C)C)C(O)C(O)CCCC1CN(CC(O)C(CC2CCCC2)OC(=O)C(C)(C)O)C(C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCC1(C)C,generated,99.9
AAKC,0,CC(=O)N1CCCC(C(=O)OCC(C)c2ccccc2)C1,generated,99.9
AASL,0,Cc1nc(C(C)(C)C)n(C(c2ccccc2)c2ccccc2C)n1,generated,99.9
AALJ,0,COC(=O)C(CC(C)C)NC(=O)C(SCCC(=O)NC1CCCCC1)C(C)C,generated,99.9
ABEG,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1C(O)C(O)C(O)C1CNC(=O)OCC,generated,99.9
ABAM,0,CCOC(=O)C1CCN(C(=O)c2cc(-c3c(C)noc3C)c(C)s2)CC1,generated,99.9
ABAN,0,COc1cc(C(C)(C)C)cc(N(C)C)c1OCc1noc(C)n1,generated,99.9
ABAR,0,CCCCOC(=O)C(C)Nc1ncnc2oc(C)c(C)c12,generated,99.9
ABAU,0,COc1ccc(C(C)OC(=O)CNc2cccc(C)n2)cc1C,generated,99.9
ABBB,0,Cc1c(Nc2nnc(S(N)(=O)=O)s2)ccc2c(C(N)=O)cncc12,generated,99.9
AAQZ,0,COC(=O)C(C)(c1ccccc1)c1ccc(C(C)(C)C)cc1,generated,99.9
ABHZ,0,COc1ccc(CC(=O)Nc2nnc(Cc3ccccc3)o2)cc1OC,generated,99.9
AAHE,0,COC(=O)C1CC(=NNC(=O)c2ccccc2C)CCC1=NO,generated,99.9
ABLV,0,O=C(CSc1nc(-c2cccnc2)no1)Nc1ccc(Cl)cc1,generated,99.9
ABLU,0,CCc1nnc(NC(=O)CCCn2c(=O)[nH]c3ccccc32)s1,generated,99.9
ABEH,0,CCc1nnc(CN(C)C(=O)c2ccc(-c3ccccc3)s2)o1,generated,99.9
ABLT,0,Cc1nc(CNC(=O)c2cncc(-c3ccc(F)cc3)c2)cs1,generated,99.9
ABLQ,0,CC(C)c1ccc(CCC(=O)OCc2ccccc2C#N)cc1,generated,99.9
AACU,0,CC(C)CNC(=O)Nc1nnc(C(F)(F)F)s1,generated,99.9
ABKX,0,COc1ccccc1-c1nnc(CCC(=O)NC2CCCCCC2)o1,generated,99.9
AAHQ,0,c1ccc(-c2nsc(CSc3cccc4ncccc34)n2)cc1,generated,99.9
ABJR,0,COC1=CC2OC(N)=C(C#N)C(c3ccncc3)C2C1,generated,99.9
ABJS,0,CC(C)(C)C1CCN(C(=O)Cc2coc(C3CC3)n2)CC1,generated,99.9
AATS,0,CC(C)c1nnc(N2CCC(NC(=O)c3ccc(F)cc3)CC2)o1,generated,99.9
ABJZ,0,Cc1ccc(CSc2nnc(NC(=O)c3ccc(C)c(C)c3)o2)o1,generated,99.9
ABKB,0,CC(C)CC(NC(=O)CN1CCOC1=O)c1nc2ccccc2s1,generated,99.9
AADF,0,O=[N+]([O-])C(c1ccccc1)n1nnc(CSc2ccccc2)n1,generated,99.9
AATJ,0,COc1ccc(CCNC(=O)C(Cc2ccc(OC)cc2)OC(=O)C(C)(C)C)cc1,generated,99.9
AACT,0,COc1cc(OCCCCCC(=O)O)ccc1OC(C)=O,generated,99.9
AADE,0,CCC(C)c1ccc(OC(=O)C2Cc3ccccc3O2)cc1,generated,99.9
ABAC,0,Cc1nc(C)c(CCNC(=O)Nc2cccc(C(N)=O)c2)s1,generated,99.9
ABEO,0,Cc1ccc(OCc2nc(-c3ccccc3)no2)cc1S(C)(=O)=O,generated,99.9
AAFN,0,CC(=O)NC(C)(C)c1nnc(N2CCCCC2)s1,generated,99.9
ABBP,0,Cc1nc(Cn2ccc(=O)[nH]c2=O)c(C(=O)OC(C)(C)C)s1,generated,99.9
AAFM,0,Cc1cc(NC(=O)COC(=O)COc2ccc(F)cc2)no1,generated,99.9
ABDJ,0,CCCCc1cnc(CNC(=O)c2cccc(C(=O)N(C)C)c2)o1,generated,99.9
ABDH,0,COc1ccc(CCC(O)(Cn2cncn2)c2ccc(F)cc2F)cc1OC,generated,99.9
ABBV,0,CC(C)(C)c1ccc(OC(=O)CS(=O)(=O)c2ccccc2)cc1,generated,99.9
ABDC,0,Cc1cc2ccccc2n1CC(=O)NCc1ccc(C#N)cc1,generated,99.9
ABBZ,0,CC(C)(C)OC(=O)OC(C(=O)Nc1cccc(N2CCOCC2)c1)c1ccccc1,generated,99.9
AAEZ,0,CC1CC(C)CN(C(=O)CSc2nc(Cc3ccccc3)no2)C1,generated,99.9
ABCA,0,CCOC(=O)C1(C)CC(c2ccc(C#N)cc2)=NC(C)=C1C#N,generated,99.9
AABI,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC1N2C)C(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,generated,99.9
AAFU,0,CC(C)c1nnc(C2CCN(C(=O)CCC(F)(F)F)CC2)o1,generated,99.9
AAFJ,0,CCc1cccc(C(C)NC(=O)NCc2noc(CC)n2)c1,generated,99.9
AAFC,0,CC(C)N(Cc1ccccc1)Cc1ccc(-n2cncn2)cc1,generated,99.9
AAFP,0,COC(=O)COc1ccc(S(=O)(=O)NC(C)(C)C)cc1,training,99.9
AAYK,0,COC(=O)C1CN(C(=O)NCc2ccc3c(c2)OCO3)CCN1C,generated,99.9
ABDT,0,COC(=O)C1COC(=O)N(c2ccc(NS(C)(=O)=O)cc2)C1,generated,99.9
AAFR,0,CC1(C)CC(=O)C2CC(C)(CNC(=O)C3CC3)CC2C1,generated,99.9
AAZF,0,CC(C)OC(=O)C(C)(C)NC(=O)c1ccc2nncn2c1,generated,99.9
AAET,0,CC(C)c1noc(-c2ccc(C(C)(C)C)s2)n1,generated,99.9
AAZU,0,CC(=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C)C(=O)O,generated,99.9
ABER,0,CCCCCCCCCCCCCCC(=O)OC1CC(C)CC(C2CC(NC(C)=O)=C(C)C(=O)O2)C1,generated,99.9
ABEQ,0,CC(=O)Oc1ccccc1C(C)=CC=CCC(=O)OCCOCCOCCOCCOCCOC(=O)CNC(=O)C(C)C,generated,99.9
AAEV,0,C=C(C(=O)OCC)C(C)=CC(=O)OCC1OC(C(=O)OCC(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,generated,99.9
ABCC,0,CN(Cc1ccccc1)C(=O)Cc1noc(-c2ccccc2)n1,generated,99.9
ABKG,0,CC(C)C(=O)N1CC(c2nc(-c3ccco3)no2)C1,training,99.9
ABKH,0,Cc1nc(CN2CCCC(c3cnc(C(F)(F)F)s3)C2)no1,generated,99.9
AATI,0,CC(C)Cc1noc(NC(=O)C2CC(=O)N(C)C2)n1,generated,99.9
