id,gen,smile,source,weight,score
AAGL,1,CC(C)N(Cc1ccccc1)Cc1cccc2ccc(O)cc12,generated,305.42100000000005,-7.7
AAFU,2,O=C(C=Cc1ccc(O)c(O)c1)N(Cc1ccc(O)cc1)Cc1ccc(O)c(O)c1,generated,407.42200000000014,-7.7
AAJN,2,CC(=O)NCCNC(=O)C1CCCCC1C(=O)NC(CC(C)C)C(=O)O,generated,369.4620000000001,-7.7
AAIO,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(CNCc2ccccc2)cc1)C(=O)c1ccc(NCc2ccccc2)cc1,generated,855.096,-7.7
AABB,1,CC(C)(C)c1cccc(CNC(=O)c2cccc(-c3ccccn3)c2)c1,generated,344.45799999999997,-7.7
AADG,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,376.4530000000002,-7.7
AAED,1,CCOP(=O)(OCC)c1ccc(OCc2cc(-c3ccccc3)ccc2-c2ccccc2)cc1,generated,472.52100000000013,-7.7
AAAT,1,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,376.4530000000002,-7.7
AAHO,1,Cc1ccc(Cl)c(C(=O)NC(CC(=O)O)C(=O)Nc2ccc(C(=O)OC(C)C)cc2)c1,generated,446.88700000000017,-7.7
AADJ,1,CC(c1ccc(F)cc1)N(Cc1ccc(Cl)cc1)Cc1ccc(C(N)=O)cc1,generated,396.89300000000014,-7.7
AAKM,1,O=C(Cc1ccccc1)N(Cc1ccccc1)CC1CCCCC1,generated,321.46400000000017,-7.7
AACV,1,Cc1ccc(CN(Cc2ccccc2)S(=O)(=O)c2cccc(OCc3cccc(C)c3)c2)cc1,generated,471.6220000000003,-7.7
ABRO,0,CC(C)(C)OC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Cl)ccc32)CC1,generated,444.4020000000002,-7.7
AACA,2,O=C(O)CC1CCCCC1CN(Cc1ccc(O)c(O)c1)CC(O)CC(O)COc1ccc(O)cc1,generated,503.59200000000027,-7.7
AATY,0,O=C(Nc1ccc(Cl)cc1)N1CCC(n2cc(-c3ccccc3)nn2)CC1,generated,381.86700000000013,-7.7
AATQ,0,COc1ccc2c(OCC3OC(CO)C(O)C(O)C3O)cccc2c1,generated,350.3670000000001,-7.7
ABCB,0,O=C(Nc1ccc(-c2nnnn2-c2ccccc2)cc1)c1ccc(Cl)cc1Cl,generated,410.2640000000001,-7.7
AAWY,0,CC(NC(=O)Cn1c(=O)oc2ccccc21)c1cccs1,generated,302.355,-7.7
AACV,3,CC1(C)CCCC2(C)C(CCC3CCC3)CCCC12,generated,262.4809999999999,-7.7
ABSM,0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,hiv,505.63700000000034,-7.7
AAHU,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC1c2ccccc2CC1O,generated,402.5160000000001,-7.7
AACM,2,CC(C)(C)NC(=O)NCCNC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,486.61600000000016,-7.7
AAJR,2,O=C(C=Cc1ccc(O)c(O)c1)C(Cc1ccc(O)c(O)c1)c1ccc(O)cc1,generated,392.4070000000001,-7.6
AAKL,2,CC1CCCC(C(=O)NCCc2ccc(F)c(Br)c2)CC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,547.4650000000003,-7.6
AAKW,2,CC(C)(C)NC(=O)C1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,374.48100000000005,-7.6
AAVN,0,CCOc1ccc(OCC)c(Nc2nc(Nc3ccccc3OC)nc(-c3ccccc3)n2)c1,generated,457.53400000000016,-7.6
AANK,0,COc1ccc(C=C2N=C(c3ccccc3)Oc3ccccc32)cc1,generated,327.38300000000004,-7.6
ABKS,0,Cc1ccc(Cl)cc1C(c1ccc(OCc2nn(C)c(=O)[nH]2)cc1)C(C)C,generated,385.8950000000001,-7.6
AAHU,1,Cc1cccc(NS(=O)(=O)c2cccc(C(=O)NC(C)C(N)=O)c2)c1,generated,361.42300000000006,-7.6
ABOZ,0,COc1ccc(CCN(C(=O)Nc2ccccc2)c2nccnc2N)cc1,generated,363.4210000000001,-7.6
AAEQ,1,COc1ccc(CN(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(C)=O)cn1,generated,433.5520000000002,-7.6
ABCN,0,CCN(CC)S(=O)(=O)N(CC(=O)Nc1ccc(Cl)c(C)c1)Cc1ccc(N2CCOCC2)cc1,generated,509.0720000000004,-7.6
AAAZ,1,O=C(C=Cc1ccccc1)N(Cc1ccccc1)CC(O)c1ccccc1,generated,357.45300000000003,-7.6
AABS,2,CC(C)(C)CC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,374.4370000000001,-7.6
AANX,1,CCCC(CO)NC(=O)c1cccc(OC)c1NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(C)cc1,generated,517.6260000000003,-7.6
AAEM,2,CC(C)(C)NC(=O)C(CC(=O)O)CC(=O)NCc1ccc(O)c(O)c1,generated,352.387,-7.6
AAJF,1,CC1CN(C(=O)COc2cccc(C(N)=O)c2)CC(C)(C)C1,generated,304.3900000000001,-7.6
AAGK,1,CC(C)N(Cc1ccccc1)Cc1ccccc1N1CCN(Cc2ccccc2)CC1,generated,413.60900000000026,-7.6
AABZ,1,Cc1ccc(CNc2ccc(-c3cc(=O)[nH]c(NC(=O)CCC(C)C)n3)cc2)cc1,generated,404.5140000000002,-7.6
ABGJ,0,NC(=O)C1NC(Cc2cnc[nH]2)C(CC(C(F)(F)F)C(Cl)(Cl)Cl)N1,generated,408.6389999999999,-7.6
ABNS,0,CCc1ccccc1Nc1nc(N2CCOCC2)nc(N2CCN(C(=O)OC(C)(C)C)CC2)n1,generated,469.5900000000003,-7.6
AAFU,1,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccc(OCc2ccccc2)cc1,generated,379.4590000000001,-7.6
AAZG,0,O=C(Nc1ccc(Cl)cc1)c1cnc(-c2ccccc2)nc1N1CCCCC1,generated,392.89000000000027,-7.6
AAHX,1,O=C(C=Cc1ccc(SCCNC(=O)c2cc(-c3ccccc3)c(Cc3ccccc3)[nH]2)cc1)c1ccccc1,generated,542.7040000000002,-7.6
AANT,1,CN(C)C(=O)COc1ccc(-c2cc(CN3CCCCC3)ccc2-c2ccccc2)cc1,generated,428.57600000000014,-7.6
AAHW,1,Cc1cccc(NS(=O)(=O)c2ccc(CNC(=O)c3ccc(O)cc3)cc2)c1,generated,396.4680000000001,-7.6
AAOB,0,CC(Nc1cc(-c2ccc(C#N)cc2)ccc1O)C(=O)NC1CCCCC1,generated,363.4610000000002,-7.6
AAJU,1,CC(C)(C)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1,training,329.443,-7.6
AAGZ,3,CC(C)CN(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(O)cc1,generated,446.5910000000001,-7.6
AAFN,1,CC(C)(C)[PH](O)(Cc1ccccc1)C(O)CN1CCN(c2ccccc2)CC1,generated,402.51900000000023,-7.6
AAAB,1,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C1CC2CCCCC2CN1CC(O)COCC(O)CNCC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O,generated,1071.3310000000001,-7.6
AAGB,1,CCOc1ccc(OCC)c(Nc2nc(Nc3cccc(OC)c3)nc(Oc3ccc(OC)cc3OC)n2)c1,generated,533.5850000000003,-7.6
AAVS,0,Cc1cc(C)c(COc2ccc(-c3cccc(CN4CCCCC4)c3)cc2)cn1,generated,386.5390000000002,-7.6
AAAN,1,CC(C)C(NC(=O)c1ccc2nc(NC3C=CC(CC(N)=O)CC3)sc2c1)c1ccccc1,generated,462.61900000000026,-7.6
ABIS,0,CN1CCC(N(C)Cc2cc(-c3ccc(Cl)cc3)c3c(n2)OCCO3)CC1,generated,387.9110000000003,-7.5
AAIP,0,Cc1ccc(-c2cnc(NCc3ccc4c(c3)OCO4)nc2)cc1,generated,319.36400000000003,-7.5
AAJW,1,CC(C)C(NC(=O)OCc1ccccc1)C(O)CN(Cc1ccccc1)Cc1ccc(Br)cc1,generated,525.4870000000002,-7.5
AAOL,1,CC(C)N(Cc1ccccc1)Cc1cccc2ccccc12,generated,289.422,-7.5
AAIQ,3,CC12CCC3C(C)(C)C(O)CCC3(C)C1C2,generated,222.37199999999996,-7.5
AAIO,1,O=C(NCCC(O)(c1ccccc1)c1ccccc1)Nc1ccccc1,generated,346.43000000000006,-7.5
AATD,0,COc1ccccc1-c1ccc(C=C2C=NN(C3CCCCC3)C2=O)cc1,generated,360.4570000000002,-7.5
AACP,2,CC1CN(C(=O)C(Cc2ccccc2)NC(=O)OC2CCCCC2)CCN1C(=O)C(CC(N)=O)NC(=O)c1ccc(N)cc1,generated,606.7240000000004,-7.5
ABSZ,0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,manual,505.63700000000034,-7.5
AABK,2,NC(=O)C(Cc1ccccc1)(Cc1ccc(O)cc1)C(=O)O,generated,299.326,-7.5
ABNF,0,O=C(Nc1ccc(-c2csc(Nc3ccc(F)cc3)n2)o1)c1ccccc1,generated,379.41600000000005,-7.5
ABAT,0,Cc1nc(N)nc(-c2ccc3nc(C4CCCCC4)[nH]c3c2)n1,generated,308.38899999999995,-7.5
AAAD,0,CCOC(=O)C1=C(C(=O)OCC)C(c2cccc(Cl)c2)NC(=O)N1,generated,352.774,-7.5
ABHX,0,Cc1ccc(-c2cc(-c3ccccc3O)nc(-c3ccco3)n2)cc1,generated,328.37100000000004,-7.5
AAET,3,Cc1ccc(OCC(=O)N(Cc2ccc(F)c(F)c2)CC(C)C)s1,generated,353.4340000000001,-7.5
AAGS,1,O=C(CC12CC3CC(CC(C3)C1)C2)NCc1ccccn1,training,284.40299999999996,-7.5
AADO,1,O=C(OC(C(=O)NCCOCc1ccccc1)c1ccccc1)c1ccccc1,generated,389.4510000000001,-7.5
AAIT,1,COC(=O)NC(C(O)CN(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)C(C)(C)C)C(C)(C)C,generated,507.7160000000003,-7.5
AAOZ,0,COC(=O)c1cccc(OC(=O)c2ccc(C)c(Cl)c2)c1,generated,304.729,-7.5
ABFD,0,COc1cccc(CN(C)c2nccc(Nc3ccc(C)nn3)n2)c1,generated,336.39900000000006,-7.5
ABQV,0,NC(Cc1ccc(-c2cccc(Oc3ccc(-c4ccccc4)cc3)c2)cc1)C(=O)O,generated,409.48500000000007,-7.5
AAMA,0,Nc1ncc(-c2ccc3c(c2)CCN(C(=O)C2CCCCC2)CC3)nn1,generated,351.4540000000001,-7.5
AAAJ,0,Cc1cc(C)cc(C(=O)N(CC(=O)NO)c2ccc(Cl)cc2)c1,generated,332.78700000000003,-7.5
AASI,0,COc1ccc(C(=O)c2ccc(C=C(C)c3cc4ccccc4[nH]3)cc2)cc1,generated,367.44800000000004,-7.5
AAEF,3,CC1(C)CCCC2(C)C(CCC3CCCC3)CCC12,generated,262.4809999999999,-7.5
ABPU,0,CC(C)(C)C(=O)Nc1ccc(CC2CCCN2c2ccc(Cl)cc2)cc1,generated,370.924,-7.4
AAGZ,1,CCOP(=O)(CO)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,442.40500000000026,-7.4
ABJW,0,COc1ccc(C(=O)C(=Cc2cccc(Br)c2)C(=O)NCc2ccco2)cc1OC,generated,470.3190000000002,-7.4
AAXR,0,CC(NC(=O)NCc1ccccc1-n1cccn1)c1ccccn1,generated,321.384,-7.4
AAXM,0,COC(=O)C1=C(C)NC(N)=Nc2ccc(-c3ccc(OC)cc3)cc21,generated,337.3790000000001,-7.4
ABRR,0,Fc1cccc(COc2cc(-c3ncc[nH]3)cc(N3CCCCC3)n2)c1,generated,352.41300000000024,-7.4
ABSB,0,CCc1cc(-c2cc(-n3ccnc3)nc(-c3ccc(Cl)cc3)n2)no1,generated,351.797,-7.4
AAKS,0,N#CC(C(=O)c1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,generated,313.7400000000001,-7.4
AAVV,0,CC1CCCN1c1cccc(CC(=O)N2CCCC2c2ccccc2)n1,generated,349.478,-7.4
ABQM,0,Cc1cc(NS(=O)(=O)N2CCN(c3noc4cc(F)ccc34)CC2)no1,generated,381.3890000000001,-7.4
ABAB,0,COc1ccc(NC(=O)C2CC3CCC2(C)C3(C)C)cc1,generated,287.40299999999996,-7.4
AAII,0,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc2ccccc2c(=O)[nH]1,generated,348.28000000000003,-7.4
AAFA,0,Cc1ccc(Oc2cc3c(cc2Cl)C(=O)c2ccccc2C3=O)cc1,generated,348.7850000000001,-7.4
AAND,1,CC(C)(C)c1ccc(NC(=O)Cc2ccccc2)cc1,generated,267.37199999999996,-7.4
AAYF,0,COc1ccccc1CNS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,training,346.40800000000013,-7.4
AAJC,0,CC(C=Nn1cnnc1)c1ccc(OCc2cccc(OC(F)(F)F)c2)cc1,generated,390.36500000000007,-7.4
AAYX,0,CC(NC(=O)CCC(=O)Nc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl,generated,434.2450000000001,-7.4
AARB,0,Cc1ccc(S(=O)(=O)n2cc(C#N)c3ccccc32)cc1,generated,296.35100000000006,-7.4
AAGR,1,COc1ccc(NC(=O)CC2(C)Cc3ccccc3C2)cc1,generated,295.382,-7.4
ABJI,0,CC(C)COc1cc(-c2ccco2)ccc1C(=O)NC(C(F)(F)F)C(F)(F)F,generated,409.32599999999996,-7.4
AABO,2,O=C(O)CC1(CO)OCC2OC(c3ccccc3)C2C2CCCC1C2,generated,346.4230000000002,-7.4
AABX,2,CC1=CCC2C(C(C)CC(O)C2(C)C)C1(C)C,generated,236.39899999999997,-7.4
AACG,2,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CCC(N)=O)S(=O)(=O)c1ccc(O)cc1,generated,489.5940000000003,-7.4
AALD,2,COC(=O)NC(C)C1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)Nc1ccc(O)cc1,generated,467.5660000000001,-7.4
ABKF,0,Nc1nc(SC(Cc2ccc(O)cc2)C(=O)O)n(S(=O)(=O)c2ccccc2)n1,generated,420.4720000000001,-7.4
AAUV,0,Cc1cc(NC(=O)CSc2nnc(-c3ccccc3)n2C2CC2)on1,generated,355.4230000000001,-7.4
AAXI,0,NC1=NC(c2cccc(C(F)(F)F)c2)(N2CCOCC2)C(=O)N1,generated,328.29400000000004,-7.4
ABLS,0,CC1(C)CC(=O)C(CC(=O)Nc2ccc(-c3cccc(Cl)c3)cc2)=C(OCc2ccccc2)C1,generated,474.0000000000002,-7.4
AABO,1,CN1CCN(c2ccc3c(c2)OCCO3)CC1CCCCCOC(=O)c1ccc2c(c1)OCO2,generated,468.55000000000035,-7.4
AABV,3,CC1(C)CCCC2(C)C(CCC3CCOC3)CCC12,generated,264.4529999999999,-7.4
AAMD,1,CC(C)CN(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,generated,460.61800000000017,-7.4
AANY,1,NC(=O)C(Nc1ccc2c(C=Cc3ccccc3)n[nH]c2c1)c1ccccc1,generated,368.44000000000005,-7.4
AADS,1,Cc1cccc(N2Cc3ccccc3C(=NO)C2=O)c1,generated,266.3,-7.4
AAFE,1,CC(=O)Nc1ccc(Nc2cc(-c3ccccc3)ccc2NC(=O)c2ccccc2)cc1,generated,421.5000000000001,-7.4
AAGO,1,O=C(NCC(O)CN(Cc1ccccc1)C(=O)Cc1ccc(OCc2ccc(F)cc2)cc1)c1ccccc1,generated,526.6080000000003,-7.4
AAMP,1,COc1ccccc1-c1cc(Nc2ccc(NC(C)=O)cc2)n(-c2ccccc2Cl)n1,generated,432.9110000000001,-7.4
AABK,3,Cc1ccc(NC(=O)C2CC(=O)N(CCc3ccccc3F)C2)cc1C,generated,354.42500000000007,-7.4
AASW,0,CCC1CCC(C(=O)Nc2nnc(-c3ccncc3)o2)CC1,generated,300.36200000000014,-7.4
ABFQ,0,Cc1nc(CCNC(=O)Nc2ccc(F)cc2Cl)c2c(C)noc2n1,generated,363.7800000000001,-7.4
AABD,1,CC1CCC(NC(=O)C2CCC(=O)NC(c3ccccc3)C2)CC1,generated,328.45600000000013,-7.3
AANJ,1,CC(=O)NC(CO)c1ccc(OCc2cc(C)nc(N(C)C)n2)cc1,generated,344.415,-7.3
AAOY,1,CC1=C(C(=O)OC(C)(C)C)C(=O)C(C)(C)CN1CC(O)C(Cc1ccccc1)NC(=O)O,generated,446.5440000000001,-7.3
AABV,1,CC(C)(C)c1ccc(NCc2ccc3ccccc3n2)cc1,generated,290.40999999999997,-7.3
AABQ,1,CC(C)(C)NC(=O)C(Cc1ccccc1)NCC(O)c1ccc2ccccc2n1,generated,391.5150000000001,-7.3
AAWG,0,COc1ccc(-n2cc(COc3ccc(C(=O)NS(=O)(=O)c4ccco4)cc3)nn2)cc1,generated,454.4640000000001,-7.3
AAOH,1,CC(=O)NC(CO)c1ccc(OCc2cccc(C(C)C)c2)cc1,generated,327.42400000000004,-7.3
AAMF,1,CC(C)C(NC(=O)CC(O)(C(=O)O)c1ccccc1)c1ccccc1,generated,341.40700000000004,-7.3
AABC,2,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc(NCc2ccccc2)cc1,generated,374.5280000000001,-7.3
AAFX,1,NC(=O)c1ccccc1NC(=O)CCC(c1ccccc1)c1ccccc1,generated,358.441,-7.3
AABF,1,O=C(CC1CCCC1)Nc1cccc(OCC(=O)NC(Cc2ccccc2)c2ccccc2)c1,generated,456.5860000000001,-7.3
AADE,1,O=C(Cc1ccc(Oc2ccccc2)cc1)c1ccccc1,generated,288.346,-7.3
ABBQ,0,O=C(Nc1ccc2[nH]c(=O)c(=O)[nH]c2c1)c1ccc(Cl)cc1,generated,315.716,-7.3
AAUJ,0,NC(=O)c1cnc(NCc2ccccc2Cl)nc1Cc1ccc(F)cc1,generated,370.8150000000001,-7.3
AAAJ,2,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(Br)cc1,generated,380.285,-7.3
AAES,1,CN(C)c1cccc(CNC(=O)c2cccc(OCc3ccccc3)c2)c1,generated,360.45700000000005,-7.3
AAKX,1,CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCNC(=O)OC)NC(=O)CCCCC(C)C,generated,885.0759999999997,-7.3
AAII,1,O=C(Cc1ccc(Cl)cc1)N(Cc1ccccc1)Cc1cccc(Br)c1,generated,428.7570000000001,-7.3
AACP,1,CC(C)(C)CC(NC(=O)CC1OC(CO)C(O)C(O)C1O)C(=O)NC1CCCC1,generated,416.5150000000002,-7.3
ABOK,0,CN(C)C(=O)CC1CCC(Oc2cc(-c3n[nH]c4ccccc34)ncn2)CC1,generated,379.4640000000001,-7.3
AAIA,0,O=C(Nc1nc2ccccc2[nH]1)c1ccc(-n2ccnc2)nc1,generated,304.31300000000005,-7.3
ABAZ,0,CC(=O)N(Cc1ccc(C)cc1)C1CCN(c2ccccc2)CC1,generated,322.45200000000006,-7.3
ABRD,0,CC(C)(C)OC(=O)N1CC(=Cc2cccc(OC(F)(F)F)c2)C(=O)NC1=O,generated,386.3260000000001,-7.3
ABLC,0,Cc1cc(Nc2ccc(Cl)c(C(=O)NCCO)c2)c2ccccc2n1,generated,355.82500000000005,-7.3
ABHI,0,Cc1cccc(CN2CCN(C3CCCC3)C(=O)C2=Cc2ccc(N(C)C)cc2)c1,generated,403.5700000000001,-7.3
AAGS,0,O=C(c1ccc(Oc2cccnc2)cc1)n1c2ccccc2c2ccccc21,generated,364.4040000000001,-7.3
ABNL,0,COc1ccc(S(=O)(=O)CC2C(=O)NC(=O)N(CC(=O)N3CCCC3)C2=O)cc1,generated,423.4470000000003,-7.3
AAZW,0,COc1cc(C2CC(c3ccccc3)=NN2c2ccc(Cl)cc2)cc(OC)c1O,generated,408.8850000000002,-7.3
AATZ,0,Cc1ccc(-c2nnc(NCc3ccccc3)s2)cc1NC(=O)C(C)C,generated,366.4900000000001,-7.3
AAYR,0,O=C(O)C(Cc1ccccc1)C(CCN1C(=O)CCCC1=O)c1ccccc1,generated,379.45600000000013,-7.3
AAGV,1,CC(C)(C)c1ccc(C=Cc2ccc(OCc3ccccc3)cc2)cc1,generated,342.48199999999997,-7.3
ABFX,0,CC(C)(C)c1ccc(C(=O)NCC2(O)CC(c3ccccc3)CC2c2ccccc2)cc1,generated,427.5880000000001,-7.3
ABBN,0,Cc1cccc(CS(=O)(=O)c2ccc(C)c(C(=O)NC3CC3)c2)c1,generated,343.4480000000001,-7.3
AAHF,2,CCC(=O)NCC(C)(C)CC(C)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,543.705,-7.3
ABOM,0,Cc1ccc(C2=C(c3ccccc3)C(=O)N(CCc3ccc(O)cc3)C2=O)cc1,generated,383.44700000000006,-7.3
AAZX,0,O=C(O)C1Cc2ccccc2CN1C(=O)c1ccc(Cl)c(Cl)c1,generated,350.201,-7.3
AAYE,0,O=C(Nc1ccc(Br)cn1)c1ccc(-c2cccnc2)[nH]c1=O,generated,371.1940000000001,-7.2
ABKI,0,CC(C)C(NC(=O)Cc1ccc(Cl)c(Cl)c1)c1nc2ccccc2[nH]1,generated,376.2870000000001,-7.2
AAKR,0,CCC(CC)N(C)c1cc(C)c(C)c(C)c1Sc1ccc(OC)cc1,generated,357.5630000000001,-7.2
AADD,1,CN(C)c1ccc(Nc2cc(-c3ccccc3)cc([N+](=O)[O-])c2)cc1,generated,333.3910000000001,-7.2
AAPB,0,NC(=Nc1ccc(-n2ccc3ccccc32)cc1)NCc1ccccc1,generated,340.4300000000001,-7.2
ABSE,0,O=c1c2ccccc2nnn1-c1c(F)cc(F)cc1F,generated,277.205,-7.2
AAYT,0,Cc1nc(O)c(C(=O)Nc2ccc(Oc3ccccc3)cc2)nc1C,generated,335.36300000000006,-7.2
ABKA,0,CC(C)(C)NC(=O)Nc1ccccc1NC(=O)NC1CCCCC1O,generated,348.44700000000023,-7.2
ABEP,0,CC1=C(Cc2cccc(N3CCCC3)c2)C(=O)C(C)=C(c2ccccc2)C1=O,generated,371.48,-7.2
ABCS,0,CC1CCCN(S(=O)(=O)c2ccc3nnc(-c4ccco4)n3n2)C1,generated,347.4000000000001,-7.2
AASK,0,O=C(Cc1ccc(Cl)cc1)NNC(=O)CC(c1ccccc1)c1ccc(F)cc1,generated,410.8760000000001,-7.2
AANJ,0,N#Cc1ccccc1-c1ccc(-c2ccc(C(=O)NC3CC3)cc2)cc1,generated,338.4100000000001,-7.2
ABBD,0,COc1cccc(-c2cc3c([nH]2)CCN(c2ncccn2)CC3)c1,generated,320.3960000000001,-7.2
ABBT,0,CCCCCCCCCCCCCCC(=O)Nc1cccc(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)c1,generated,613.8430000000001,-7.2
ABHA,0,CN1C(=O)CC(C)(C2CCN(C(=O)COc3ccc(OC(F)(F)F)cc3)CC2)NC1=O,generated,443.42200000000014,-7.2
AAKJ,2,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccc(O)c(O)c1,generated,305.333,-7.2
AAFA,2,COC(=O)NC(C(=O)NC(c1ccccc1)c1ccccc1)c1ccccc1,generated,374.44000000000005,-7.2
AAEG,1,CC(C)(C)OC(=O)N1CCC(NCC(O)CN2CCN(c3ccccc3C(C)(C)C)CC2)CC1,generated,474.6900000000004,-7.2
AAVK,0,CC(=O)NCC1CN(c2cc(C(F)(F)F)ccc2C(F)(F)F)CCO1,generated,370.2930000000001,-7.2
AAAG,1,O=C(Nc1ccc2c(c1)OCO2)C1CC2CCCCC2CN1CCCO,generated,360.4540000000001,-7.2
AAAV,0,Cc1ccc(NC(=O)CN2C(=O)CC(C)C2=O)cc1C,generated,274.32,-7.2
ABCT,0,CC(Oc1ccccc1)C(=O)Nc1ccc(-n2ccnc2)nc1,training,308.341,-7.2
AASY,0,CC(C)C(CO)NC(=N)Nc1ccc(NC(=O)Nc2cccc3ccccc23)cc1,generated,405.5020000000001,-7.2
AACF,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1Cc1ccc(F)cc1,generated,346.48999999999995,-7.2
AAQP,0,Cc1cc(NC(=O)C(C)Oc2ccc3c(c2)OCO3)sc1C,generated,319.38200000000006,-7.2
ABBR,0,O=C(O)C1(Cc2ccc3c(c2)OCO3)CCCCC1,generated,262.30499999999995,-7.2
ABIP,0,COc1ccc(CN(C)C(=O)NCc2cccc(Oc3ccccc3)c2)cc1,generated,376.4560000000001,-7.2
ABQN,0,CC(C)=CCCC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC4(C)C3CCC12C,generated,496.8640000000004,-7.2
ABKT,0,COc1ccc(C=CC(=O)NCCc2ccc(OCc3cccc(C(=O)O)c3)cc2)cc1,generated,431.4880000000001,-7.2
AAAU,1,NS(=O)(=O)c1ccc(C(=O)Nc2ccc(NC(=O)CCC(CC(=O)O)C(=O)O)cc2)cc1,generated,463.46800000000025,-7.2
AAIZ,1,CCCC(CC)c1ccccc1C1CCN(Cc2cccc(OC)c2)CC1,generated,365.56100000000015,-7.2
ABBC,0,COc1ccc(C(C)NC(=O)Cc2c(C)n[nH]c2C)cc1,generated,287.363,-7.2
ABFE,0,O=C(C(=Cc1ccco1)N1CCN(c2ccccc2)CC1)c1ccccc1,generated,358.4410000000001,-7.2
AAGQ,1,NC(=O)C(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,generated,330.43100000000004,-7.2
AADT,0,C=C1C(O)CC(=C(c2ccccc2)c2ccc(Cl)cc2)C2CCC1O2,generated,352.86100000000016,-7.2
AAZP,0,Nc1ccc2c(c1)C(=O)NC2c1cc(Cl)c2ccccc2c1,generated,308.76800000000003,-7.2
AAUW,0,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1C(=O)C1CCCCC1,generated,375.39000000000027,-7.2
AAWJ,0,Cc1ccc(-c2nc3ccccc3c3cc(C)ccc23)c(C)c1,generated,297.40100000000007,-7.2
ABET,0,COc1ccc(C(=O)c2c(C)nn(Cc3ccc(F)cc3)c2N)cc1OC,generated,369.39600000000013,-7.2
AAUL,0,Cc1ccc(C(NC(=O)c2ccc(C)o2)c2ccc(Br)cc2)cc1,generated,384.273,-7.1
AAIE,0,CC(NC(=O)c1cccc(O)c1)c1ccccc1S(C)(=O)=O,generated,319.38200000000006,-7.1
AADP,0,Cn1cc(-c2ccc(-n3cc(C(F)(F)F)nn3)cc2)ccc1=O,generated,320.274,-7.1
AAWA,0,Cc1cc(C)nc(Nc2cc(-c3ccccc3)c(=O)n(C)c2C#N)n1,generated,331.3790000000001,-7.1
AACW,1,Cc1cccc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1,training,303.427,-7.1
ABHR,0,Cc1ccc(-c2ccc(N3CCC(N4CCCCC4)CC3)nn2)o1,generated,326.444,-7.1
AAII,2,O=C(NCCc1ccccc1)c1ccc(C=CC(=O)N(Cc2ccccc2)Cc2ccc(O)cc2)cc1,generated,490.60300000000024,-7.1
AAXB,0,O=C(O)CCCCN1CCN(c2ccc(Nc3ncnc(Nc4ccc(Br)cc4)n3)cc2)CC1,generated,526.4390000000001,-7.1
